,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
27,USA - USL CHAMPIONSHIP,2025-04-13,02:30,San Antonio,Miami FC,-,1.42,4.33,5.75,1.3,3.2,2.4,1.5,1.01,1.01,1.2,3.9,1.65,2.05,1.87,1.82
28,MEXICO - LIGA MX,2025-04-13,03:00,Tigres UANL,Monterrey, CLAUSURA,2.5,3.5,2.8,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
29,USA - USL CHAMPIONSHIP,2025-04-13,03:00,New Mexico,North Carolina,-,2.15,3.2,2.9,1.36,2.8,2.7,1.4,1.03,9.5,1.29,3.25,1.85,1.8,1.73,1.98
30,MEXICO - LIGA MX,2025-04-13,03:05,Atlas,Toluca, CLAUSURA,3.5,3.75,2.0,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.1,1.57,2.25
31,COLOMBIA - PRIMERA A,2025-04-13,03:30,Chico,Once Caldas, APERTURA,2.45,2.9,3.1,1.62,2.2,4.0,1.22,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.58
32,USA - MLS,2025-04-13,03:30,Colorado Rapids,San Diego FC,-,2.4,3.6,2.7,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.54,2.25
33,COSTA RICA - PRIMERA DIVISION,2025-04-13,04:00,Saprissa,Santa Ana, CLAUSURA,1.4,4.75,6.25,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.75,2.05,2.1,1.67
34,USA - USL CHAMPIONSHIP,2025-04-13,04:00,Monterey Bay,Colorado Springs,-,2.65,3.1,2.38,1.44,2.55,3.0,1.33,1.05,8.5,1.36,2.85,2.1,1.62,1.88,1.8
35,USA - USL CHAMPIONSHIP,2025-04-13,04:00,Orange County SC,Sacramento Republic,-,2.75,3.0,2.35,1.45,2.5,3.1,1.33,1.07,7.5,1.36,2.75,2.15,1.62,1.9,1.78
36,USA - USL CHAMPIONSHIP,2025-04-13,04:00,Phoenix Rising,Detroit,-,2.25,3.1,2.85,1.44,2.6,3.0,1.33,1.05,8.0,1.36,2.88,2.05,1.67,1.85,1.82
37,USA - MLS,2025-04-13,04:30,Los Angeles Galaxy,Houston Dynamo,-,1.81,3.75,4.0,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.05
38,USA - MLS,2025-04-13,04:30,Los Angeles FC,San Jose Earthquakes,-,1.57,4.33,5.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.67,2.05
39,MEXICO - LIGA MX,2025-04-13,05:15,Club America,Cruz Azul, CLAUSURA,2.35,3.3,3.1,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05
40,JAPAN - J1 LEAGUE,2025-04-13,07:00,Albirex Niigata,Yokohama FC, ROUND 10,2.5,3.0,3.1,1.54,2.25,3.75,1.22,1.11,6.5,1.5,2.5,2.6,1.48,2.1,1.67
41,JAPAN - J1 LEAGUE,2025-04-13,07:00,Machida,Urawa Reds, ROUND 10,2.2,3.1,3.6,1.5,2.37,3.75,1.22,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7
42,JAPAN - J2 LEAGUE,2025-04-13,07:00,Blaublitz,Omiya Ardija, ROUND 9,3.2,3.1,2.25,1.47,2.5,3.5,1.25,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.73
43,JAPAN - J2 LEAGUE,2025-04-13,07:00,Fujieda MYFC,Chiba, ROUND 9,3.7,3.6,1.91,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
44,JAPAN - J2 LEAGUE,2025-04-13,07:00,Oita Trinita,Tokushima, ROUND 9,3.0,2.8,2.6,1.75,2.05,5.0,1.17,1.14,5.5,1.67,2.1,3.4,1.33,2.5,1.5
45,JAPAN - J2 LEAGUE,2025-04-13,07:00,Toyama,Renofa Yamaguchi, ROUND 9,2.4,3.0,3.1,1.57,2.25,3.75,1.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67
46,JAPAN - J2 LEAGUE,2025-04-13,07:00,V-Varen Nagasaki,Sagan Tosu, ROUND 9,1.83,3.7,3.9,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.8,2.0,1.73,2.0
47,SOUTH KOREA - K LEAGUE 1,2025-04-13,07:00,Gangwon,Gwangju FC, ROUND 8,2.5,3.0,2.75,1.54,2.25,3.75,1.22,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.63
48,SOUTH KOREA - K LEAGUE 2,2025-04-13,07:00,Incheon,Cheongju, ROUND 7,1.45,4.0,7.0,1.37,2.75,3.0,1.33,1.05,11.0,1.3,3.4,2.0,1.8,2.2,1.58
49,JAPAN - J2 LEAGUE,2025-04-13,08:00,Iwata,Kumamoto, ROUND 9,2.0,3.3,3.6,1.4,2.75,3.0,1.36,1.06,10.0,1.29,3.5,2.0,1.85,1.8,1.91
50,AUSTRALIA - A-LEAGUE,2025-04-13,09:00,WS Wanderers,Western United, ROUND 26,2.25,4.1,2.7,1.2,4.33,1.98,1.83,1.01,23.0,1.1,7.0,1.33,3.4,1.33,3.25
51,JAPAN - J2 LEAGUE,2025-04-13,09:00,Ehime,Kofu, ROUND 9,3.1,3.25,2.25,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
52,SOUTH KOREA - K LEAGUE 1,2025-04-13,09:30,Daegu,Ulsan HD, ROUND 8,3.4,3.3,2.0,1.37,2.75,2.75,1.37,1.05,11.0,1.29,3.5,1.93,1.93,1.69,2.0
53,SOUTH KOREA - K LEAGUE 1,2025-04-13,09:30,Jeonbuk,Jeju SK, ROUND 8,1.65,3.5,5.25,1.37,2.75,3.0,1.33,1.05,11.0,1.29,3.5,2.0,1.85,1.8,1.8
54,SOUTH KOREA - K LEAGUE 2,2025-04-13,09:30,Busan,Seoul E-Land, ROUND 7,2.5,3.1,2.75,1.41,2.62,3.25,1.3,1.07,8.5,1.33,3.25,2.1,1.7,1.83,1.83
55,SOUTH KOREA - K LEAGUE 2,2025-04-13,09:30,Cheonan City,Ansan Greeners, ROUND 7,2.05,3.25,3.5,1.41,2.62,3.25,1.3,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83
56,AUSTRIA - 2. LIGA,2025-04-13,10:30,Amstetten,Horn, ROUND 23,1.6,3.8,5.0,1.33,3.0,2.63,1.44,1.02,10.0,1.25,3.75,1.73,2.0,1.75,1.95
57,PORTUGAL - LIGA PORTUGAL 2,2025-04-13,12:00,Torreense,Felgueiras, ROUND 29,2.35,3.1,2.88,1.44,2.63,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
58,PORTUGAL - LIGA 3,2025-04-13,12:00,Sporting CP B,Atletico CP, PROMOTION GROUP,2.38,3.0,2.9,1.48,2.5,3.2,1.3,1.07,7.0,1.43,2.63,2.25,1.57,1.95,1.75
59,SINGAPORE - PREMIER LEAGUE,2025-04-13,12:00,Albirex Niigata,Young Lions, ROUND 30,1.73,4.2,3.4,1.18,4.4,1.95,1.85,1.01,1.01,1.08,7.0,1.3,3.5,1.32,3.1
60,UKRAINE - PREMIER LEAGUE,2025-04-13,12:00,Vorskla Poltava,Polissya Zhytomyr, ROUND 24,3.3,3.0,2.25,1.57,2.25,3.7,1.25,1.11,6.0,1.53,2.35,2.55,1.44,2.1,1.65
61,NETHERLANDS - EREDIVISIE,2025-04-13,12:15,Utrecht,Groningen, ROUND 29,1.7,3.7,5.0,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.91
62,NETHERLANDS - EERSTE DIVISIE,2025-04-13,12:15,Cambuur,Jong Utrecht, ROUND 34,1.18,7.0,13.0,1.22,4.0,2.1,1.67,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73
63,ITALY - SERIE A,2025-04-13,12:30,Atalanta,Bologna, ROUND 32,2.0,3.4,3.75,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.06,1.84,1.8,1.95
64,TURKEY - 1. LIG,2025-04-13,12:30,Sakaryaspor,Pendikspor, ROUND 34,2.2,3.1,3.0,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.85,1.9,1.67,2.1
65,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,13:00,Ceske Budejovice,Teplice, ROUND 29,4.1,3.5,1.75,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95
66,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,13:00,Jablonec,FK Pardubice, ROUND 29,1.33,4.75,7.5,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.33,1.67,2.15,1.95,1.8
67,DENMARK - 1ST DIVISION,2025-04-13,13:00,Koge,Hillerod, RELEGATION GROUP,4.1,3.6,1.8,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.83,1.83
68,LATVIA - VIRSLIGA,2025-04-13,13:00,Metta,Auda, ROUND 7,5.5,4.0,1.5,1.3,3.2,2.5,1.5,1.02,10.0,1.22,4.0,1.67,2.1,1.8,1.91
69,SCOTLAND - PREMIERSHIP,2025-04-13,13:00,Aberdeen,Rangers, ROUND 33,2.85,4.0,2.05,1.3,3.4,2.5,1.5,1.03,17.0,1.2,4.5,1.62,2.3,1.57,2.25
70,THAILAND - THAI LEAGUE 1,2025-04-13,13:00,Nakhon Pathom,Port MTI FC, ROUND 23,3.75,3.75,1.78,1.29,3.3,2.3,1.55,1.01,1.01,1.18,4.33,1.57,2.25,1.57,2.25
71,BELGIUM - JUPILER PRO LEAGUE,2025-04-13,13:30,Antwerp,Gent, CHAMPIONSHIP GROUP,1.95,3.5,3.6,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
72,BELGIUM - CHALLENGER PRO LEAGUE,2025-04-13,13:30,Beveren,Club Brugge KV U23, ROUND 29,1.75,3.7,4.2,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.72,2.05,1.73,2.0
73,ESTONIA - MEISTRILIIGA,2025-04-13,13:30,Parnu JK Vaprus,Tallinna Kalev, ROUND 7,1.7,3.6,4.33,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.65,2.1
74,GERMANY - 2. BUNDESLIGA,2025-04-13,13:30,Paderborn,Dusseldorf, ROUND 29,1.8,3.75,4.2,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.65,2.2,1.62,2.2
75,GERMANY - 2. BUNDESLIGA,2025-04-13,13:30,Preussen Munster,Karlsruher SC, ROUND 29,2.3,3.4,3.0,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
76,GERMANY - 2. BUNDESLIGA,2025-04-13,13:30,Regensburg,Schalke, ROUND 29,4.0,3.5,1.9,1.36,3.0,2.75,1.4,1.03,11.0,1.22,3.75,1.85,2.0,1.73,2.0
77,GERMANY - 3. LIGA,2025-04-13,13:30,Mannheim,Munich 1860, ROUND 33,2.15,3.4,3.0,1.4,2.75,2.75,1.4,1.03,11.0,1.25,3.5,1.93,1.93,1.73,2.0
78,SPAIN - LALIGA,2025-04-13,14:00,Osasuna,Girona, ROUND 31,2.45,3.2,3.1,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.95
79,BULGARIA - PARVA LIGA,2025-04-13,14:00,Arda,Lok. Sofia, ROUND 29,1.67,3.6,5.25,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8
80,DENMARK - SUPERLIGA,2025-04-13,14:00,Viborg,Silkeborg, RELEGATION GROUP,2.25,3.6,2.8,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.63,2.15,1.57,2.25
81,DENMARK - SUPERLIGA,2025-04-13,14:00,FC Copenhagen,Brondby, CHAMPIONSHIP GROUP,1.9,3.4,4.1,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.75,2.0
82,HUNGARY - OTP BANK LIGA,2025-04-13,14:00,Ujpest,Debrecen, ROUND 27,2.25,3.5,2.9,1.27,3.4,2.5,1.47,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38
83,INDONESIA - LIGA 1,2025-04-13,14:00,Persita,Barito Putera, ROUND 28,2.6,3.2,2.5,1.36,2.9,2.63,1.43,1.02,10.0,1.29,3.4,1.85,1.85,1.67,2.1
84,SERBIA - SUPER LIGA,2025-04-13,14:00,Cukaricki,Radnicki Nis, RELEGATION GROUP,1.85,3.4,3.8,1.36,2.85,2.75,1.4,1.01,1.01,1.29,3.4,1.83,1.83,1.77,1.93
85,SPAIN - LALIGA2,2025-04-13,14:00,Albacete,Granada CF, ROUND 35,2.5,3.2,2.75,1.37,2.75,3.0,1.33,1.06,9.5,1.3,3.4,2.03,1.83,1.73,2.0
86,SWEDEN - ALLSVENSKAN,2025-04-13,14:00,Hammarby,Djurgarden, ROUND 3,1.95,3.4,3.8,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.07,1.69,1.91,1.91
87,SWEDEN - ALLSVENSKAN,2025-04-13,14:00,Varnamo,Goteborg, ROUND 3,3.0,3.3,2.38,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.1,1.67,1.8,1.95
88,THAILAND - THAI LEAGUE 1,2025-04-13,14:00,Muang Thong Utd,Uthai Thani, ROUND 15,1.7,3.8,4.0,1.25,3.6,2.2,1.6,1.01,1.01,1.15,4.75,1.5,2.4,1.55,2.3
89,MALAYSIA - SUPER LEAGUE,2025-04-13,14:15,Penang,Kuala Lumpur City, ROUND 25,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
90,SWITZERLAND - SUPER LEAGUE,2025-04-13,14:15,Lugano,St. Gallen, ROUND 32,1.79,3.75,3.9,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.62,2.2
91,SWITZERLAND - CHALLENGE LEAGUE,2025-04-13,14:15,Wil,Etoile-Carouge, ROUND 30,2.55,3.1,2.6,1.36,2.88,2.75,1.4,1.02,10.0,1.29,3.4,1.91,1.8,1.67,2.1
92,NETHERLANDS - EREDIVISIE,2025-04-13,14:30,Heracles,AZ Alkmaar, ROUND 29,4.0,3.5,1.9,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0
93,NETHERLANDS - EREDIVISIE,2025-04-13,14:30,Zwolle,Twente, ROUND 29,3.4,3.6,2.05,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.8,2.0,1.67,2.1
94,AUSTRIA - BUNDESLIGA,2025-04-13,14:30,Salzburg,Sturm Graz, CHAMPIONSHIP GROUP,1.86,3.6,3.9,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.33,1.7,2.1,1.58,2.2
95,UKRAINE - PREMIER LEAGUE,2025-04-13,14:30,Livyi Bereg,Kolos Kovalivka, ROUND 24,3.1,2.75,2.4,1.73,2.0,4.33,1.18,1.13,5.0,1.7,2.05,3.0,1.33,2.4,1.5
96,POLAND - EKSTRAKLASA,2025-04-13,14:45,Piast Gliwice,Pogon Szczecin, ROUND 28,2.8,3.1,2.6,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.63,1.91,1.91
97,ENGLAND - PREMIER LEAGUE,2025-04-13,15:00,Chelsea,Ipswich, ROUND 32,1.24,7.0,8.5,1.22,4.0,2.1,1.67,1.02,21.0,1.13,6.0,1.44,2.75,1.8,1.95
98,ENGLAND - PREMIER LEAGUE,2025-04-13,15:00,Liverpool,West Ham, ROUND 32,1.27,6.0,8.5,1.25,3.75,2.25,1.57,1.02,19.0,1.17,5.0,1.5,2.63,1.91,1.91
99,ENGLAND - PREMIER LEAGUE,2025-04-13,15:00,Wolves,Tottenham, ROUND 32,2.2,3.6,3.1,1.33,3.25,2.5,1.5,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
100,FRANCE - LIGUE 1,2025-04-13,15:00,St Etienne,Brest, ROUND 29,3.5,3.5,2.05,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.33,1.68,2.05,1.62,2.2
101,ITALY - SERIE A,2025-04-13,15:00,Fiorentina,Parma, ROUND 32,1.73,3.8,4.75,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.75,1.97,1.93,1.91,1.91
102,ITALY - SERIE A,2025-04-13,15:00,Verona,Genoa, ROUND 32,3.0,2.9,2.63,1.62,2.2,4.0,1.22,1.13,6.0,1.57,2.38,2.75,1.44,2.1,1.67
103,ITALY - SERIE B,2025-04-13,15:00,Cesena,Frosinone, ROUND 33,2.15,3.1,3.5,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7
104,ITALY - SERIE B,2025-04-13,15:00,Cremonese,Juve Stabia, ROUND 33,1.7,3.7,5.25,1.37,2.75,2.75,1.37,1.05,11.0,1.29,3.5,1.95,1.85,1.91,1.91
105,LATVIA - VIRSLIGA,2025-04-13,15:00,Tukums 2000,Riga FC, ROUND 7,17.0,9.0,1.08,1.17,4.5,1.85,1.85,1.01,1.01,1.08,6.5,1.3,3.2,2.25,1.57
106,MALAYSIA - SUPER LEAGUE,2025-04-13,15:00,Kelantan DNFC,Negeri Sembilan, ROUND 25,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
107,PORTUGAL - LIGA PORTUGAL 2,2025-04-13,15:00,Benfica B,Maritimo, ROUND 29,2.35,3.2,2.88,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.91
108,PORTUGAL - LIGA PORTUGAL 2,2025-04-13,15:00,Vizela,Alverca, ROUND 29,1.7,3.7,4.1,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.8,1.91,1.8
109,PORTUGAL - LIGA 3,2025-04-13,15:00,Os Belenenses,1º Dezembro, PROMOTION GROUP,1.75,3.4,4.2,1.48,2.5,3.0,1.33,1.05,8.0,1.36,2.88,2.1,1.65,2.0,1.73
110,SLOVENIA - PRVA LIGA,2025-04-13,15:00,Koper,Primorje, ROUND 30,1.45,4.0,6.5,1.36,2.9,2.88,1.36,1.02,10.0,1.29,3.4,1.83,1.83,2.0,1.73
111,SWEDEN - SUPERETTAN,2025-04-13,15:00,Brage,Varberg, ROUND 3,1.87,3.4,3.6,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.84,1.89,1.75,2.0
112,TURKEY - SUPER LIG,2025-04-13,15:00,Gaziantep,Hatayspor, ROUND 31,1.48,4.5,5.5,1.25,3.75,2.25,1.57,1.02,19.0,1.14,5.5,1.5,2.5,1.62,2.2
113,TURKEY - SUPER LIG,2025-04-13,15:00,Kayserispor,Kasimpasa, ROUND 31,2.15,3.5,3.2,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.65,2.2,1.53,2.38
114,TURKEY - 1. LIG,2025-04-13,15:00,Karagumruk,Genclerbirligi, ROUND 34,1.95,3.3,3.4,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
115,GERMANY - BUNDESLIGA,2025-04-13,15:30,Stuttgart,Werder Bremen, ROUND 29,1.65,4.33,4.5,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.41,2.7,1.5,2.5
116,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,15:30,Slovacko,Sigma Olomouc, ROUND 29,2.75,3.25,2.3,1.44,2.63,3.25,1.33,1.06,9.5,1.33,3.25,2.08,1.73,1.91,1.91
117,CZECH REPUBLIC - CHANCE LIGA,2025-04-13,15:30,Sparta Prague,Mlada Boleslav, ROUND 29,1.25,5.75,9.0,1.22,4.0,2.0,1.73,1.02,21.0,1.13,6.0,1.44,2.7,1.75,2.0
118,GREECE - SUPER LEAGUE,2025-04-13,15:30,Asteras Tripolis,OFI Crete, CONFERENCE LEAGUE GROUP,2.25,3.25,3.3,1.41,2.62,3.25,1.3,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.91
119,SCOTLAND - PREMIERSHIP,2025-04-13,15:30,Hibernian,Dundee FC, ROUND 33,1.49,4.33,5.25,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.5,1.62,2.3,1.7,2.05
120,SLOVAKIA - NIKE LIGA,2025-04-13,15:30,Komarno,Skalica, RELEGATION GROUP,2.5,3.0,2.8,1.44,2.63,3.0,1.33,1.06,7.5,1.36,2.88,2.2,1.62,1.8,1.91
121,SLOVAKIA - NIKE LIGA,2025-04-13,15:30,Zilina,Kosice, CHAMPIONSHIP GROUP,1.75,3.6,4.0,1.29,3.3,2.38,1.53,1.01,11.0,1.2,4.33,1.62,2.2,1.57,2.25
122,WALES - CYMRU PREMIER,2025-04-13,15:30,Connahs Q.,Barry, RELEGATION GROUP,1.75,3.6,4.0,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.65,2.1
123,WALES - CYMRU PREMIER,2025-04-13,15:30,Penybont,Caernarfon, CHAMPIONSHIP GROUP,1.75,3.6,4.0,1.3,3.2,2.5,1.5,1.01,11.0,1.22,4.0,1.67,2.1,1.62,2.2
